ID ligne,ID commande,Année de la commande,Mois de la commande,Jour de la commande,Année de la livraison,Mois de la livraison,Jour de la livraison,Mode d'expédition,ID client,Nom du client,Segment,Ville,État/Province,Pays\Région,Région de vente,ID produit,Catégorie,Sous-catégorie,Remise,Produit,Montant des ventes,Quantité,Profit
10044,BR-2017-139010,2017,6,1,2017,6,6,Tarif normal,CB-13030,Crístofer Barraza,Bureau à domicile,Bom Jesus da Lapa,Bahía,Brésil,LATAM - Sud,OFF-BI-10001723,Fournitures de bureau,Classeurs,0.6,"Avery Binder, Clear",109.2,3,-79.2
10045,BR-2017-139010,2017,6,1,2017,6,6,Tarif normal,CB-13030,Crístofer Barraza,Bureau à domicile,Bom Jesus da Lapa,Bahía,Brésil,LATAM - Sud,OFF-PA-10002534,Fournitures de bureau,Papier,0.6,"Green Bar Memo Slips, Multicolor",1336.96,4,-802.24
10047,BR-2015-121839,2015,8,25,2015,8,29,Tarif normal,NH-19240,Neftalí Herrera,Grand public,Barreirinhas,Maranhão,Brésil,LATAM - Sud,FUR-FU-10000950,Mobilier,Meubles,0.6,"Deflect-O Door Stop, Durable",151.44,3,-193.56
10048,BR-2017-110520,2017,10,12,2017,10,18,Tarif normal,CB-13030,Crístofer Barraza,Bureau à domicile,Açu,Río Grande del Norte,Brésil,LATAM - Sud,TEC-PH-10004583,Produits technologiques,Téléphones,0.6,"Motorola Smart Phone, Cordless",1565.28,9,-900.72
10049,BR-2015-139150,2015,10,22,2015,10,28,Tarif normal,CA-12220,Carina Almaraz,Grand public,Presidente Dutra,Maranhão,Brésil,LATAM - Sud,OFF-AR-10002255,Fournitures de bureau,Art,0.6,"Boston Sketch Pad, Water Color",254.16,1,-171.64
10050,BR-2018-124730,2018,5,16,2018,5,16,Le même jour,MR-18205,Mafalda Rojo,Entreprise,Araranguá,Santa Catarina,Brésil,LATAM - Sud,OFF-LA-10004487,Fournitures de bureau,Étiquettes,0.6,"Harbour Creations Shipping Labels, Alphabetical",3500.88,3,-3851.52
10051,BR-2016-146801,2016,8,27,2016,8,29,J+2,JA-16885,Joshua Altamirano,Grand public,Limoeiro do Norte,Ceará,Brésil,LATAM - Sud,OFF-PA-10004746,Fournitures de bureau,Papier,0.6,"SanDisk Memo Slips, 8.5 x 11",2917.92,3,-3939.48
10052,BR-2018-114118,2018,3,14,2018,3,17,Prioritaire,AV-11530,Astrid Vega,Bureau à domicile,Surubim,Pernambuco,Brésil,LATAM - Sud,OFF-AP-10004946,Fournitures de bureau,Électroménager,0.6,"KitchenAid Toaster, Black",274.4,2,-144.4
10053,BR-2018-114118,2018,3,14,2018,3,17,Prioritaire,AV-11530,Astrid Vega,Bureau à domicile,Surubim,Pernambuco,Brésil,LATAM - Sud,FUR-TA-10001664,Mobilier,Tables,0.6,"Chromcraft Conference Table, with Bottom Storage",194.8,5,-117.2
10054,BR-2016-118185,2016,11,6,2016,11,12,Tarif normal,NL-19300,Nelson Limón,Grand public,Limoeiro do Norte,Ceará,Brésil,LATAM - Sud,OFF-ST-10001050,Fournitures de bureau,Stockage,0.6,"Eldon Shelving, Blue",1761.44,2,-484.56
10055,BR-2015-149041,2015,6,1,2015,6,6,Tarif normal,NP-19210,Natalia Paredes,Entreprise,Pilar,Alagoas,Brésil,LATAM - Sud,OFF-BI-10004446,Fournitures de bureau,Classeurs,0.6,"Acco Binding Machine, Economy",71.84,2,-50.56
10056,BR-2015-149041,2015,6,1,2015,6,6,Tarif normal,NP-19210,Natalia Paredes,Entreprise,Pilar,Alagoas,Brésil,LATAM - Sud,TEC-CO-10003965,Produits technologiques,Photocopieurs,0.602,"Brother Ink, Laser",2534.86,5,-1160.138
10057,BR-2017-164868,2017,7,24,2017,7,30,Tarif normal,AR-11140,Antonio Rocha,Grand public,Indaial,Santa Catarina,Brésil,LATAM - Sud,OFF-ST-10000624,Fournitures de bureau,Stockage,0.6,"Eldon File Cart, Single Width",3498.72,3,-1137.48
10058,BR-2017-164868,2017,7,24,2017,7,30,Tarif normal,AR-11140,Antonio Rocha,Grand public,Indaial,Santa Catarina,Brésil,LATAM - Sud,OFF-ST-10002354,Fournitures de bureau,Stockage,0.6,"Eldon Lockers, Wire Frame",303.84,6,-76.56
10059,BR-2018-122322,2018,9,12,2018,9,19,Tarif normal,VA-21445,Valentina Acuna,Entreprise,Açu,Río Grande del Norte,Brésil,LATAM - Sud,OFF-ST-10001142,Fournitures de bureau,Stockage,0.6,"Smead Folders, Wire Frame",4641.28,2,-5453.52
10060,BR-2015-149559,2015,2,24,2015,2,28,Tarif normal,EA-14470,Ezequiel Acevedo,Grand public,Bom Jesus da Lapa,Bahía,Brésil,LATAM - Sud,TEC-PH-10000493,Produits technologiques,Téléphones,0.6,"Apple Smart Phone, Full Size",1432.64,2,-859.76
10061,BR-2016-148782,2016,2,18,2016,2,23,Tarif normal,EP-14215,Evaristo Pérez,Entreprise,Bezerros,Pernambuco,Brésil,LATAM - Sud,OFF-LA-10000519,Fournitures de bureau,Étiquettes,0.6,"Novimex File Folder Labels, Laser Printer Compatible",114,1,-48.6
10062,BR-2016-148782,2016,2,18,2016,2,23,Tarif normal,EP-14215,Evaristo Pérez,Entreprise,Bezerros,Pernambuco,Brésil,LATAM - Sud,TEC-CO-10000500,Produits technologiques,Photocopieurs,0.6,"Canon Fax and Copier, High-Speed",392,5,-383
10063,BR-2016-148782,2016,2,18,2016,2,23,Tarif normal,EP-14215,Evaristo Pérez,Entreprise,Bezerros,Pernambuco,Brésil,LATAM - Sud,OFF-AR-10001230,Fournitures de bureau,Art,0.6,"Binney & Smith Markers, Water Color",35.84,2,-14.56
10064,BR-2016-148782,2016,2,18,2016,2,23,Tarif normal,EP-14215,Evaristo Pérez,Entreprise,Bezerros,Pernambuco,Brésil,LATAM - Sud,OFF-EN-10002065,Fournitures de bureau,Enveloppes,0.6,"Ames Clasp Envelope, Set of 50",542.8,5,-502.2
10065,BR-2018-110534,2018,6,25,2018,6,29,Tarif normal,JS-16915,Josué Solórzano,Grand public,Registro,São Paulo,Brésil,LATAM - Sud,OFF-FA-10004657,Fournitures de bureau,Éléments de fixation,0.6,"Stockwell Thumb Tacks, Metal",123.52,2,-145.28
10066,BR-2018-110534,2018,6,25,2018,6,29,Tarif normal,JS-16915,Josué Solórzano,Grand public,Registro,São Paulo,Brésil,LATAM - Sud,FUR-CH-10001726,Mobilier,Chaises,0.6,"Office Star Steel Folding Chair, Adjustable",1058.4,2,-370.8
10067,BR-2018-110534,2018,6,25,2018,6,29,Tarif normal,JS-16915,Josué Solórzano,Grand public,Registro,São Paulo,Brésil,LATAM - Sud,OFF-LA-10000379,Fournitures de bureau,Étiquettes,0.6,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",811.44,7,-426.16
10068,BR-2015-102288,2015,6,14,2015,6,18,Tarif normal,IR-16465,Isaías Rosales,Grand public,Presidente Dutra,Maranhão,Brésil,LATAM - Sud,OFF-ST-10001576,Fournitures de bureau,Stockage,0.6,"Tenex Folders, Blue",151.92,3,-83.88
10069,BR-2015-102288,2015,6,14,2015,6,18,Tarif normal,IR-16465,Isaías Rosales,Grand public,Presidente Dutra,Maranhão,Brésil,LATAM - Sud,OFF-SU-10001586,Fournitures de bureau,Fournitures,0.6,"Kleencut Trimmer, Steel",2153.76,14,-2317.84
10070,BR-2015-102288,2015,6,14,2015,6,18,Tarif normal,IR-16465,Isaías Rosales,Grand public,Presidente Dutra,Maranhão,Brésil,LATAM - Sud,TEC-CO-10002916,Produits technologiques,Photocopieurs,0.6,"Hewlett Ink, Color",916.8,3,-687.6
10071,BR-2015-102288,2015,6,14,2015,6,18,Tarif normal,IR-16465,Isaías Rosales,Grand public,Presidente Dutra,Maranhão,Brésil,LATAM - Sud,FUR-FU-10002655,Mobilier,Meubles,0.6,"Deflect-O Door Stop, Black",263.6,5,-330.4
10072,BR-2017-154795,2017,6,26,2017,7,2,Tarif normal,MM-18220,Maya Méndez,Grand public,Pirapora,Minas Gerais,Brésil,LATAM - Sud,FUR-BO-10000596,Mobilier,Bibliothèques,0.6,"Sauder Classic Bookcase, Mobile",1055.68,2,-1531.12
10073,BR-2017-154795,2017,6,26,2017,7,2,Tarif normal,MM-18220,Maya Méndez,Grand public,Pirapora,Minas Gerais,Brésil,LATAM - Sud,OFF-LA-10002995,Fournitures de bureau,Étiquettes,0.6,"Avery Removable Labels, Adjustable",577.2,5,-505.8
10074,BR-2018-117121,2018,1,23,2018,1,28,Tarif normal,CA-12355,Camilo Almaraz,Grand public,Presidente Dutra,Maranhão,Brésil,LATAM - Sud,OFF-BI-10004227,Fournitures de bureau,Classeurs,0.6,"Avery Binding Machine, Economy",146.88,3,-117.72
10075,BR-2018-114237,2018,6,18,2018,6,23,Tarif normal,MC-18760,Mauro Cortés,Grand public,Pontes e Lacerda,Mato Grosso,Brésil,LATAM - Sud,OFF-BI-10001544,Fournitures de bureau,Classeurs,0.6,"Wilson Jones Hole Reinforcements, Clear",307.84,8,-362.56
10076,BR-2018-114237,2018,6,18,2018,6,23,Tarif normal,MC-18760,Mauro Cortés,Grand public,Pontes e Lacerda,Mato Grosso,Brésil,LATAM - Sud,OFF-ST-10002399,Fournitures de bureau,Stockage,0.6,"Tenex Folders, Single Width",260.16,2,-149.84
10077,BR-2016-107685,2016,12,29,2017,1,2,Tarif normal,SA-20845,Samuel Alemán,Grand public,Presidente Dutra,Maranhão,Brésil,LATAM - Sud,TEC-AC-10003763,Produits technologiques,Accessoires,0.6,"Logitech Mouse, Programmable",570.72,3,-528.48
10078,BR-2016-107685,2016,12,29,2017,1,2,Tarif normal,SA-20845,Samuel Alemán,Grand public,Presidente Dutra,Maranhão,Brésil,LATAM - Sud,OFF-ST-10000095,Fournitures de bureau,Stockage,0.6,"Fellowes File Cart, Industrial",2910,3,-727.8
10079,BR-2016-107685,2016,12,29,2017,1,2,Tarif normal,SA-20845,Samuel Alemán,Grand public,Presidente Dutra,Maranhão,Brésil,LATAM - Sud,OFF-AP-10001178,Fournitures de bureau,Électroménager,0.6,"KitchenAid Stove, Red",167.76,9,-251.64
10080,BR-2016-107685,2016,12,29,2017,1,2,Tarif normal,SA-20845,Samuel Alemán,Grand public,Presidente Dutra,Maranhão,Brésil,LATAM - Sud,OFF-FA-10002248,Fournitures de bureau,Éléments de fixation,0.6,"Stockwell Staples, Assorted Sizes",1020,10,-612
10081,BR-2017-105438,2017,4,24,2017,4,28,Tarif normal,AC-10780,Amadeo Collado,Entreprise,Pontes e Lacerda,Mato Grosso,Brésil,LATAM - Sud,OFF-BI-10002570,Fournitures de bureau,Classeurs,0.6,"Acco Binder Covers, Clear",235.6,5,-200.4
10082,BR-2017-105438,2017,4,24,2017,4,28,Tarif normal,AC-10780,Amadeo Collado,Entreprise,Pontes e Lacerda,Mato Grosso,Brésil,LATAM - Sud,OFF-EN-10000053,Fournitures de bureau,Enveloppes,0.6,"Ames Business Envelopes, Recycled",353.2,5,-441.8
10083,BR-2017-105438,2017,4,24,2017,4,28,Tarif normal,AC-10780,Amadeo Collado,Entreprise,Pontes e Lacerda,Mato Grosso,Brésil,LATAM - Sud,OFF-BI-10000894,Fournitures de bureau,Classeurs,0.6,"Avery Binder Covers, Clear",70.72,2,-83.28
10084,BR-2015-145177,2015,4,20,2015,4,26,Tarif normal,IR-16465,Isaías Rosales,Grand public,Araranguá,Santa Catarina,Brésil,LATAM - Sud,OFF-PA-10000850,Fournitures de bureau,Papier,0.6,"SanDisk Parchment Paper, Multicolor",2303.84,7,-2247.56
10085,BR-2015-145177,2015,4,20,2015,4,26,Tarif normal,IR-16465,Isaías Rosales,Grand public,Araranguá,Santa Catarina,Brésil,LATAM - Sud,TEC-AC-10001486,Produits technologiques,Accessoires,0.6,"Belkin Flash Drive, Programmable",221.44,2,-315.76
10086,BR-2015-143175,2015,10,22,2015,10,26,Tarif normal,AM-10075,Alberto Márquez,Entreprise,Quixadá,Ceará,Brésil,LATAM - Sud,FUR-BO-10001876,Mobilier,Bibliothèques,0.6,"Safco Corner Shelving, Pine",384,3,-528
10087,BR-2017-161025,2017,8,9,2017,8,11,Prioritaire,MR-18400,Manila Roque,Grand public,Bom Jesus da Lapa,Bahía,Brésil,LATAM - Sud,OFF-SU-10001578,Fournitures de bureau,Fournitures,0.6,"Stiletto Shears, High Speed",461.52,3,-496.68
10088,BR-2017-161025,2017,8,9,2017,8,11,Prioritaire,MR-18400,Manila Roque,Grand public,Bom Jesus da Lapa,Bahía,Brésil,LATAM - Sud,OFF-BI-10004220,Fournitures de bureau,Classeurs,0.6,"Cardinal 3-Hole Punch, Recycled",424.8,6,-478.8
10089,BR-2017-147746,2017,12,14,2017,12,19,J+2,HH-15850,Higinia Horta,Grand public,Camocim,Ceará,Brésil,LATAM - Sud,TEC-AC-10001441,Produits technologiques,Accessoires,0.6,"SanDisk Mouse, Erganomic",1978.56,3,-989.64
10090,BR-2017-139297,2017,12,5,2017,12,10,Tarif normal,BF-12040,Bibiana Ferro,Bureau à domicile,Pilar,Alagoas,Brésil,LATAM - Sud,OFF-BI-10000282,Fournitures de bureau,Classeurs,0.6,"Ibico Binder, Durable",157.6,5,-185.4
10091,BR-2017-153661,2017,11,5,2017,11,11,Tarif normal,UR-21400,Unai Reynoso,Grand public,Ponte Nova,Minas Gerais,Brésil,LATAM - Sud,TEC-AC-10000494,Produits technologiques,Accessoires,0.6,"Logitech Numeric Keypad, USB",1222.8,5,-1498.2
10092,BR-2017-153661,2017,11,5,2017,11,11,Tarif normal,UR-21400,Unai Reynoso,Grand public,Ponte Nova,Minas Gerais,Brésil,LATAM - Sud,FUR-FU-10001692,Mobilier,Meubles,0.6,"Deflect-O Clock, Durable",65.92,2,-76.08
10093,BR-2017-152275,2017,12,1,2017,12,3,J+2,NC-19150,Nadia Calderón,Grand public,Bezerros,Pernambuco,Brésil,LATAM - Sud,OFF-FA-10000189,Fournitures de bureau,Éléments de fixation,0.6,"OIC Paper Clips, 12 Pack",22.72,1,-11.48
10094,BR-2016-131947,2016,10,11,2016,10,17,Tarif normal,KA-17350,Kristina Arroyo,Grand public,Pirapora,Minas Gerais,Brésil,LATAM - Sud,OFF-ST-10004409,Fournitures de bureau,Stockage,0.6,"Rogers Box, Industrial",1332.72,9,-1266.48
10095,BR-2015-164994,2015,9,28,2015,10,3,Tarif normal,FM-14785,Flora Montes,Bureau à domicile,Bom Jesus da Lapa,Bahía,Brésil,LATAM - Sud,OFF-BI-10004227,Fournitures de bureau,Classeurs,0.6,"Avery Binding Machine, Economy",386.4,3,-396.6
10096,BR-2018-134313,2018,6,8,2018,6,12,J+2,TJ-21265,Tito Jáquez,Entreprise,Vassouras,Río de Janeiro,Brésil,LATAM - Sud,FUR-FU-10000907,Mobilier,Meubles,0.6,"Eldon Clock, Duo Pack",107.2,4,-107.2
10097,BR-2018-134313,2018,6,8,2018,6,12,J+2,TJ-21265,Tito Jáquez,Entreprise,Vassouras,Río de Janeiro,Brésil,LATAM - Sud,OFF-BI-10002718,Fournitures de bureau,Classeurs,0.6,"Avery Binder, Durable",74.48,1,-39.12
10098,BR-2017-135895,2017,9,5,2017,9,5,Le même jour,NJ-19420,Nilo Jaime,Entreprise,Bezerros,Pernambuco,Brésil,LATAM - Sud,TEC-AC-10001636,Produits technologiques,Accessoires,0.6,"Belkin Mouse, Erganomic",192.64,2,-154.16
10099,BR-2018-130533,2018,8,15,2018,8,22,Tarif normal,SB-20680,Samanta Botello,Bureau à domicile,Presidente Dutra,Maranhão,Brésil,LATAM - Sud,TEC-PH-10002222,Produits technologiques,Téléphones,0.6,"Cisco Office Telephone, VoIP",1860,5,-2511
10100,BR-2016-159863,2016,11,9,2016,11,13,Tarif normal,ES-14200,Emanuel Saucedo,Bureau à domicile,Camocim,Ceará,Brésil,LATAM - Sud,OFF-LA-10001184,Fournitures de bureau,Étiquettes,0.6,"Novimex Legal Exhibit Labels, 5000 Label Set",184.4,5,-175.6
10101,BR-2017-153822,2017,9,17,2017,9,22,J+2,RZ-20275,Rafel Zarate,Grand public,Vassouras,Río de Janeiro,Brésil,LATAM - Sud,OFF-BI-10002354,Fournitures de bureau,Classeurs,0.6,"Acco Binder, Clear",446.32,7,-390.88
10102,BR-2017-153822,2017,9,17,2017,9,22,J+2,RZ-20275,Rafel Zarate,Grand public,Vassouras,Río de Janeiro,Brésil,LATAM - Sud,OFF-BI-10003114,Fournitures de bureau,Classeurs,0.6,"Ibico Hole Reinforcements, Economy",434.88,9,-132.12
10103,BR-2017-153822,2017,9,17,2017,9,22,J+2,RZ-20275,Rafel Zarate,Grand public,Vassouras,Río de Janeiro,Brésil,LATAM - Sud,FUR-CH-10002116,Mobilier,Chaises,0.6,"SAFCO Rocking Chair, Black",2728.4,5,-1159.6
10104,BR-2018-162999,2018,2,25,2018,3,2,Tarif normal,TC-21085,Tina Cardona,Grand public,São Miguel dos Campos,Alagoas,Brésil,LATAM - Sud,OFF-BI-10001843,Fournitures de bureau,Classeurs,0.6,"Wilson Jones Index Tab, Durable",138.8,5,-125.2
10105,BR-2018-117009,2018,11,28,2018,12,2,J+2,RM-20410,Reinaldo Mireles,Grand public,Açu,Río Grande del Norte,Brésil,LATAM - Sud,TEC-PH-10002419,Produits technologiques,Téléphones,0.6,"Motorola Headset, Cordless",1847.6,5,-1755.4
10106,BR-2017-167850,2017,8,15,2017,8,19,J+2,AS-10330,Armando Sánchez,Grand public,Indaial,Santa Catarina,Brésil,LATAM - Sud,OFF-AR-10001461,Fournitures de bureau,Art,0.6,"BIC Canvas, Water Color",4208.64,3,-6312.96
10107,BR-2017-167850,2017,8,15,2017,8,19,J+2,AS-10330,Armando Sánchez,Grand public,Indaial,Santa Catarina,Brésil,LATAM - Sud,OFF-EN-10000142,Fournitures de bureau,Enveloppes,0.6,"Ames Business Envelopes, Security-Tint",738.64,7,-776.16
10108,BR-2017-167850,2017,8,15,2017,8,19,J+2,AS-10330,Armando Sánchez,Grand public,Indaial,Santa Catarina,Brésil,LATAM - Sud,OFF-BI-10001833,Fournitures de bureau,Classeurs,0.6,"Ibico Hole Reinforcements, Recycled",134.4,3,-104.4
10109,BR-2016-111122,2016,3,15,2016,3,19,Tarif normal,MA-18685,María Acosta,Bureau à domicile,Limoeiro do Norte,Ceará,Brésil,LATAM - Sud,OFF-EN-10003904,Fournitures de bureau,Enveloppes,0.6,"Jiffy Business Envelopes, Recycled",679.6,5,-867.4
10110,BR-2016-111115,2016,3,20,2016,3,24,Tarif normal,NA-19195,Natasha Arévalo,Bureau à domicile,Registro,São Paulo,Brésil,LATAM - Sud,FUR-FU-10000135,Mobilier,Meubles,0.6,"Tenex Photo Frame, Black",487.36,4,-256.64
10111,BR-2015-164259,2015,12,30,2016,1,3,Tarif normal,NC-19150,Nadia Calderón,Grand public,Brumado,Bahía,Brésil,LATAM - Sud,OFF-PA-10001523,Fournitures de bureau,Papier,0.6,"Enermax Cards & Envelopes, Premium",1820.8,4,-1866.4
10112,BR-2015-164259,2015,12,30,2016,1,3,Tarif normal,NC-19150,Nadia Calderón,Grand public,Brumado,Bahía,Brésil,LATAM - Sud,TEC-PH-10001432,Produits technologiques,Téléphones,0.6,"Motorola Signal Booster, Cordless",1412.8,2,-918.4
10113,BR-2018-143812,2018,6,4,2018,6,6,Prioritaire,GC-15130,Gerardo Carrillo,Grand public,Açu,Río Grande del Norte,Brésil,LATAM - Sud,OFF-SU-10003209,Fournitures de bureau,Fournitures,0.6,"Elite Scissors, Easy Grip",580.4,5,-232.6
10114,BR-2018-143812,2018,6,4,2018,6,6,Prioritaire,GC-15130,Gerardo Carrillo,Grand public,Açu,Río Grande del Norte,Brésil,LATAM - Sud,TEC-MA-10002149,Produits technologiques,Machines,0.602,"Panasonic Receipt Printer, Durable",765.12,2,-407.6848
10115,BR-2018-143812,2018,6,4,2018,6,6,Prioritaire,GC-15130,Gerardo Carrillo,Grand public,Açu,Río Grande del Norte,Brésil,LATAM - Sud,OFF-EN-10001993,Fournitures de bureau,Enveloppes,0.6,"GlobeWeis Manila Envelope, Set of 50",796.8,8,-558.4
10116,BR-2018-143812,2018,6,4,2018,6,6,Prioritaire,GC-15130,Gerardo Carrillo,Grand public,Açu,Río Grande del Norte,Brésil,LATAM - Sud,TEC-AC-10001032,Produits technologiques,Accessoires,0.6,"Enermax Numeric Keypad, Bluetooth",764.8,2,-764.8
10117,BR-2018-143812,2018,6,4,2018,6,6,Prioritaire,GC-15130,Gerardo Carrillo,Grand public,Açu,Río Grande del Norte,Brésil,LATAM - Sud,FUR-FU-10000361,Mobilier,Meubles,0.6,"Deflect-O Photo Frame, Erganomic",431.28,3,-129.72
10118,BR-2015-136007,2015,1,4,2015,1,11,Tarif normal,AH-11305,Ariadna Hernández,Bureau à domicile,Pilar,Alagoas,Brésil,LATAM - Sud,OFF-EN-10003817,Fournitures de bureau,Enveloppes,0.6,"Jiffy Business Envelopes, Security-Tint",743.04,6,-1078.56
10119,BR-2018-152751,2018,12,25,2018,12,31,Tarif normal,CC-12880,Clotilde Carrillo,Entreprise,Pirapora,Minas Gerais,Brésil,LATAM - Sud,OFF-BI-10003951,Fournitures de bureau,Classeurs,0.6,"Ibico 3-Hole Punch, Economy",189.6,3,-61.8
10120,BR-2017-159415,2017,11,15,2017,11,20,Tarif normal,JV-17080,Justina Vaca,Grand public,Pirapora,Minas Gerais,Brésil,LATAM - Sud,OFF-PA-10001523,Fournitures de bureau,Papier,0.6,"Enermax Cards & Envelopes, Premium",4832,5,-5799
10121,BR-2018-140662,2018,9,29,2018,10,4,Tarif normal,VM-21460,Valentina Macías,Bureau à domicile,Bom Jesus da Lapa,Bahía,Brésil,LATAM - Sud,OFF-BI-10000894,Fournitures de bureau,Classeurs,0.6,"Avery Binder Covers, Clear",70.72,2,-83.28
10122,BR-2018-140662,2018,9,29,2018,10,4,Tarif normal,VM-21460,Valentina Macías,Bureau à domicile,Bom Jesus da Lapa,Bahía,Brésil,LATAM - Sud,OFF-AP-10003717,Fournitures de bureau,Électroménager,0.6,"Breville Coffee Grinder, White",27.76,1,-35.44
10123,BR-2018-130099,2018,10,29,2018,11,3,Tarif normal,EC-14395,Ernestina Cepeda,Entreprise,Vassouras,Río de Janeiro,Brésil,LATAM - Sud,OFF-AR-10004151,Fournitures de bureau,Art,0.6,"BIC Sketch Pad, Blue",88.8,5,-40.2
10124,BR-2018-130099,2018,10,29,2018,11,3,Tarif normal,EC-14395,Ernestina Cepeda,Entreprise,Vassouras,Río de Janeiro,Brésil,LATAM - Sud,OFF-AR-10001482,Fournitures de bureau,Art,0.6,"Stanley Markers, Easy-Erase",2488.56,3,-746.64
10125,BR-2018-130099,2018,10,29,2018,11,3,Tarif normal,EC-14395,Ernestina Cepeda,Entreprise,Vassouras,Río de Janeiro,Brésil,LATAM - Sud,FUR-TA-10003323,Mobilier,Tables,0.6,"Bevis Round Table, Adjustable Height",74.64,1,-111.96
10126,BR-2016-151050,2016,3,11,2016,3,13,Prioritaire,AR-11140,Antonio Rocha,Grand public,Presidente Dutra,Maranhão,Brésil,LATAM - Sud,FUR-CH-10004676,Mobilier,Chaises,0.6,"Office Star Rocking Chair, Black",545.44,7,-287.56
10127,BR-2015-155103,2015,5,24,2015,5,29,Tarif normal,PC-20020,Penélope Carrero,Grand public,Ponte Nova,Minas Gerais,Brésil,LATAM - Sud,TEC-PH-10000705,Produits technologiques,Téléphones,0.6,"Apple Headset, Cordless",1858.56,4,-1069.44
10128,BR-2017-160913,2017,10,16,2017,10,20,Tarif normal,LF-17500,Leticia Flórez,Grand public,Araranguá,Santa Catarina,Brésil,LATAM - Sud,TEC-PH-10000705,Produits technologiques,Téléphones,0.6,"Apple Headset, Cordless",1391.52,3,-869.88
10129,BR-2017-160913,2017,10,16,2017,10,20,Tarif normal,LF-17500,Leticia Flórez,Grand public,Araranguá,Santa Catarina,Brésil,LATAM - Sud,FUR-TA-10004371,Mobilier,Tables,0.6,"Lesro Round Table, Adjustable Height",116.16,3,-154.44
10130,BR-2016-113523,2016,5,7,2016,5,11,Tarif normal,JR-16615,Judit Rodríguez,Entreprise,Ponte Nova,Minas Gerais,Brésil,LATAM - Sud,TEC-MA-10001142,Produits technologiques,Machines,0.602,"Epson Card Printer, Wireless",1391.89,2,-1440.9144
10131,BR-2016-113523,2016,5,7,2016,5,11,Tarif normal,JR-16615,Judit Rodríguez,Entreprise,Ponte Nova,Minas Gerais,Brésil,LATAM - Sud,OFF-AR-10002805,Fournitures de bureau,Art,0.6,"Boston Sketch Pad, Blue",93.84,3,-47.16
10132,BR-2016-113523,2016,5,7,2016,5,11,Tarif normal,JR-16615,Judit Rodríguez,Entreprise,Ponte Nova,Minas Gerais,Brésil,LATAM - Sud,OFF-EN-10000053,Fournitures de bureau,Enveloppes,0.6,"Ames Business Envelopes, Recycled",282.56,4,-353.44
10133,BR-2015-123078,2015,6,9,2015,6,13,Tarif normal,EP-13810,Eleonor Pina,Entreprise,Bom Jesus da Lapa,Bahía,Brésil,LATAM - Sud,TEC-CO-10002962,Produits technologiques,Photocopieurs,0.6,"Sharp Wireless Fax, Color",897.6,3,-493.8
10134,BR-2015-123078,2015,6,9,2015,6,13,Tarif normal,EP-13810,Eleonor Pina,Entreprise,Bom Jesus da Lapa,Bahía,Brésil,LATAM - Sud,OFF-BI-10001124,Fournitures de bureau,Classeurs,0.6,"Ibico Binder Covers, Clear",89.28,2,-116.32
10135,BR-2016-147543,2016,7,22,2016,7,26,J+2,BT-11710,Baltasar Téllez,Grand public,Limoeiro do Norte,Ceará,Brésil,LATAM - Sud,FUR-BO-10000684,Mobilier,Bibliothèques,0.6,"Sauder Corner Shelving, Traditional",1454.72,4,-2000.48
10136,BR-2016-147543,2016,7,22,2016,7,26,J+2,BT-11710,Baltasar Téllez,Grand public,Limoeiro do Norte,Ceará,Brésil,LATAM - Sud,OFF-AR-10003113,Fournitures de bureau,Art,0.6,"Binney & Smith Pens, Blue",45.12,2,-42.88
10137,BR-2016-147543,2016,7,22,2016,7,26,J+2,BT-11710,Baltasar Téllez,Grand public,Limoeiro do Norte,Ceará,Brésil,LATAM - Sud,TEC-MA-10004933,Produits technologiques,Machines,0.602,"Konica Phone, Wireless",2813.7,4,-3195.8992
10138,BR-2016-147543,2016,7,22,2016,7,26,J+2,BT-11710,Baltasar Téllez,Grand public,Limoeiro do Norte,Ceará,Brésil,LATAM - Sud,TEC-AC-10001251,Produits technologiques,Accessoires,0.6,"Belkin Numeric Keypad, Erganomic",382.56,3,-134.04
